Date,Month,Day,Hour,Minute,PV_Demand,temp,wind_speed,rain_1h,snow_1h,clouds_all,precip_1h
12/19/2021,12,19,5,0,0.0,274.56,3.6,0.0,0.0,100,0.0
12/19/2021,12,19,5,15,0.0,274.56,3.6,0.0,0.0,100,0.0
12/19/2021,12,19,5,30,0.0,274.56,3.6,0.0,0.0,100,0.0
12/19/2021,12,19,5,45,0.0,274.56,3.6,0.0,0.0,100,0.0
12/19/2021,12,19,6,0,0.0,274.61,3.6,0.0,0.0,100,0.0
12/19/2021,12,19,6,15,0.0,274.61,3.6,0.0,0.0,100,0.0
12/19/2021,12,19,6,30,0.0,274.61,3.6,0.0,0.0,100,0.0
12/19/2021,12,19,6,45,0.0,274.61,3.6,0.0,0.0,100,0.0
12/19/2021,12,19,7,0,0.0,274.23,3.6,0.0,0.0,100,0.0
12/19/2021,12,19,7,15,0.0,274.23,3.6,0.0,0.0,100,0.0
12/19/2021,12,19,7,30,0.33,274.23,3.6,0.0,0.0,100,0.0
12/19/2021,12,19,7,45,2.77,274.23,3.6,0.0,0.0,100,0.0
12/19/2021,12,19,8,0,5.5,274.02,3.09,0.0,0.0,100,0.0
12/19/2021,12,19,8,15,9.35,274.02,3.09,0.0,0.0,100,0.0
12/19/2021,12,19,8,30,13.9,274.02,3.09,0.0,0.0,100,0.0
12/19/2021,12,19,8,45,19.55,274.02,3.09,0.0,0.0,100,0.0
12/19/2021,12,19,9,0,24.7,273.18,3.09,0.0,0.0,0,0.0
12/19/2021,12,19,9,15,29.53,273.18,3.09,0.0,0.0,0,0.0
12/19/2021,12,19,9,30,33.9,273.18,3.09,0.0,0.0,0,0.0
12/19/2021,12,19,9,45,38.53,273.18,3.09,0.0,0.0,0,0.0
12/19/2021,12,19,10,0,41.8,274.57,4.12,0.0,0.0,0,0.0
12/19/2021,12,19,10,15,45.07,274.57,4.12,0.0,0.0,0,0.0
12/19/2021,12,19,10,30,48.27,274.57,4.12,0.0,0.0,0,0.0
12/19/2021,12,19,10,45,51.57,274.57,4.12,0.0,0.0,0,0.0
12/19/2021,12,19,11,0,54.77,275.35,4.63,0.0,0.0,0,0.0
12/19/2021,12,19,11,15,44.21,275.35,4.63,0.0,0.0,0,0.0
12/19/2021,12,19,11,30,50.15,275.35,4.63,0.0,0.0,0,0.0
12/19/2021,12,19,11,45,60.43,275.35,4.63,0.0,0.0,0,0.0
12/19/2021,12,19,12,0,32.1,276.37,3.09,0.0,0.0,0,0.0
12/19/2021,12,19,12,15,60.91,276.37,3.09,0.0,0.0,0,0.0
12/19/2021,12,19,12,30,62.82,276.37,3.09,0.0,0.0,0,0.0
12/19/2021,12,19,12,45,55.86,276.37,3.09,0.0,0.0,0,0.0
12/19/2021,12,19,13,0,59.56,277.19,3.6,0.0,0.0,40,0.0
12/19/2021,12,19,13,15,57.28,277.19,3.6,0.0,0.0,40,0.0
12/19/2021,12,19,13,30,57.51,277.19,3.6,0.0,0.0,40,0.0
12/19/2021,12,19,13,45,55.3,277.19,3.6,0.0,0.0,40,0.0
12/19/2021,12,19,14,0,42.45,277.87,3.6,0.0,0.0,20,0.0
12/19/2021,12,19,14,15,25.98,277.87,3.6,0.0,0.0,20,0.0
12/19/2021,12,19,14,30,38.14,277.87,3.6,0.0,0.0,20,0.0
12/19/2021,12,19,14,45,32.41,277.87,3.6,0.0,0.0,20,0.0
12/19/2021,12,19,15,0,23.8,278.43,2.06,0.0,0.0,40,0.0
12/19/2021,12,19,15,15,14.73,278.43,2.06,0.0,0.0,40,0.0
12/19/2021,12,19,15,30,8.77,278.43,2.06,0.0,0.0,40,0.0
12/19/2021,12,19,15,45,4.61,278.43,2.06,0.0,0.0,40,0.0
12/19/2021,12,19,16,0,3.2,278.31,0.89,0.0,0.0,20,0.0
12/19/2021,12,19,16,15,1.83,278.31,0.89,0.0,0.0,20,0.0
12/19/2021,12,19,16,30,0.8,278.31,0.89,0.0,0.0,20,0.0
12/19/2021,12,19,16,45,0.4,278.31,0.89,0.0,0.0,20,0.0
12/19/2021,12,19,17,0,0.4,277.71,2.06,0.0,0.0,0,0.0
12/19/2021,12,19,17,15,0.4,277.71,2.06,0.0,0.0,0,0.0
12/19/2021,12,19,17,30,0.4,277.71,2.06,0.0,0.0,0,0.0
12/19/2021,12,19,17,45,0.4,277.71,2.06,0.0,0.0,0,0.0
12/19/2021,12,19,18,0,0.4,275.57,2.06,0.0,0.0,0,0.0
12/19/2021,12,19,18,15,0.4,275.57,2.06,0.0,0.0,0,0.0
12/19/2021,12,19,18,30,0.4,275.57,2.06,0.0,0.0,0,0.0
12/19/2021,12,19,18,45,0.4,275.57,2.06,0.0,0.0,0,0.0
12/19/2021,12,19,19,0,0.4,273.6,2.06,0.0,0.0,0,0.0
12/19/2021,12,19,19,15,0.4,273.6,2.06,0.0,0.0,0,0.0
12/19/2021,12,19,19,30,0.4,273.6,2.06,0.0,0.0,0,0.0
12/19/2021,12,19,19,45,0.4,273.6,2.06,0.0,0.0,0,0.0
12/19/2021,12,19,20,0,0.4,272.53,1.54,0.0,0.0,0,0.0
12/19/2021,12,19,20,15,0.4,272.53,1.54,0.0,0.0,0,0.0
12/19/2021,12,19,20,30,0.4,272.53,1.54,0.0,0.0,0,0.0
12/19/2021,12,19,20,45,0.4,272.53,1.54,0.0,0.0,0,0.0
12/19/2021,12,19,21,0,0.4,271.69,0.0,0.0,0.0,0,0.0
12/19/2021,12,19,21,15,0.4,271.69,0.0,0.0,0.0,0,0.0
12/19/2021,12,19,21,30,0.4,271.69,0.0,0.0,0.0,0,0.0
12/19/2021,12,19,21,45,0.4,271.69,0.0,0.0,0.0,0,0.0
12/19/2021,12,19,22,0,0.4,271.38,0.0,0.0,0.0,0,0.0
12/19/2021,12,19,22,15,0.4,271.38,0.0,0.0,0.0,0,0.0
12/19/2021,12,19,22,30,0.4,271.38,0.0,0.0,0.0,0,0.0
12/19/2021,12,19,22,45,0.4,271.38,0.0,0.0,0.0,0,0.0
12/19/2021,12,19,23,0,0.4,271.17,0.0,0.0,0.0,0,0.0
12/19/2021,12,19,23,15,0.4,271.17,0.0,0.0,0.0,0,0.0
12/19/2021,12,19,23,30,0.4,271.17,0.0,0.0,0.0,0,0.0
12/19/2021,12,19,23,45,0.4,271.17,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,0,0,0.4,270.97,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,0,15,0.4,270.97,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,0,30,0.4,270.97,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,0,45,0.4,270.97,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,1,0,0.4,270.76,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,1,15,0.4,270.76,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,1,30,0.4,270.76,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,1,45,0.4,270.76,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,2,0,0.4,270.0,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,2,15,0.4,270.0,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,2,30,0.4,270.0,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,2,45,0.4,270.0,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,3,0,0.4,269.52,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,3,15,0.4,269.52,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,3,30,0.4,269.52,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,3,45,0.4,269.52,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,4,0,0.4,270.56,2.06,0.0,0.0,0,0.0
12/20/2021,12,20,4,15,0.4,270.56,2.06,0.0,0.0,0,0.0
12/20/2021,12,20,4,30,0.4,270.56,2.06,0.0,0.0,0,0.0
12/20/2021,12,20,4,45,0.4,270.56,2.06,0.0,0.0,0,0.0
12/20/2021,12,20,5,0,0.4,270.08,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,5,15,0.4,270.08,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,5,30,0.4,270.08,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,5,45,0.4,270.08,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,6,0,0.4,269.3,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,6,15,0.4,269.3,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,6,30,0.4,269.3,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,6,45,0.4,269.3,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,7,0,0.4,268.15,1.54,0.0,0.0,0,0.0
12/20/2021,12,20,7,15,0.4,268.15,1.54,0.0,0.0,0,0.0
12/20/2021,12,20,7,30,0.4,268.15,1.54,0.0,0.0,0,0.0
12/20/2021,12,20,7,45,1.65,268.15,1.54,0.0,0.0,0,0.0
12/20/2021,12,20,8,0,4.53,267.33,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,8,15,8.67,267.33,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,8,30,12.67,267.33,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,8,45,18.27,267.33,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,9,0,25.69,269.65,1.54,0.0,0.0,0,0.0
12/20/2021,12,20,9,15,29.99,269.65,1.54,0.0,0.0,0,0.0
12/20/2021,12,20,9,30,32.25,269.65,1.54,0.0,0.0,0,0.0
12/20/2021,12,20,9,45,37.76,269.65,1.54,0.0,0.0,0,0.0
12/20/2021,12,20,10,0,43.2,272.31,1.54,0.0,0.0,0,0.0
12/20/2021,12,20,10,15,45.76,272.31,1.54,0.0,0.0,0,0.0
12/20/2021,12,20,10,30,48.64,272.31,1.54,0.0,0.0,0,0.0
12/20/2021,12,20,10,45,52.0,272.31,1.54,0.0,0.0,0,0.0
12/20/2021,12,20,11,0,54.49,275.64,3.6,0.0,0.0,0,0.0
12/20/2021,12,20,11,15,55.9,275.64,3.6,0.0,0.0,0,0.0
12/20/2021,12,20,11,30,57.37,275.64,3.6,0.0,0.0,0,0.0
12/20/2021,12,20,11,45,58.1,275.64,3.6,0.0,0.0,0,0.0
12/20/2021,12,20,12,0,58.77,277.56,4.63,0.0,0.0,0,0.0
12/20/2021,12,20,12,15,60.02,277.56,4.63,0.0,0.0,0,0.0
12/20/2021,12,20,12,30,60.11,277.56,4.63,0.0,0.0,0,0.0
12/20/2021,12,20,12,45,58.32,277.56,4.63,0.0,0.0,0,0.0
12/20/2021,12,20,13,0,58.13,278.52,3.09,0.0,0.0,0,0.0
12/20/2021,12,20,13,15,56.6,278.52,3.09,0.0,0.0,0,0.0
12/20/2021,12,20,13,30,54.2,278.52,3.09,0.0,0.0,0,0.0
12/20/2021,12,20,13,45,50.97,278.52,3.09,0.0,0.0,0,0.0
12/20/2021,12,20,14,0,47.4,280.09,0.45,0.0,0.0,0,0.0
12/20/2021,12,20,14,15,43.43,280.09,0.45,0.0,0.0,0,0.0
12/20/2021,12,20,14,30,39.08,280.09,0.45,0.0,0.0,0,0.0
12/20/2021,12,20,14,45,33.44,280.09,0.45,0.0,0.0,0,0.0
12/20/2021,12,20,15,0,24.23,280.83,2.06,0.0,0.0,0,0.0
12/20/2021,12,20,15,15,15.47,280.83,2.06,0.0,0.0,0,0.0
12/20/2021,12,20,15,30,9.11,280.83,2.06,0.0,0.0,0,0.0
12/20/2021,12,20,15,45,6.97,280.83,2.06,0.0,0.0,0,0.0
12/20/2021,12,20,16,0,5.8,281.29,3.09,0.0,0.0,0,0.0
12/20/2021,12,20,16,15,3.82,281.29,3.09,0.0,0.0,0,0.0
12/20/2021,12,20,16,30,0.69,281.29,3.09,0.0,0.0,0,0.0
12/20/2021,12,20,16,45,0.0,281.29,3.09,0.0,0.0,0,0.0
12/20/2021,12,20,17,0,0.0,280.37,3.09,0.0,0.0,40,0.0
12/20/2021,12,20,17,15,0.0,280.37,3.09,0.0,0.0,40,0.0
12/20/2021,12,20,17,30,0.0,280.37,3.09,0.0,0.0,40,0.0
12/20/2021,12,20,17,45,0.0,280.37,3.09,0.0,0.0,40,0.0
12/20/2021,12,20,18,0,0.0,277.32,3.09,0.0,0.0,0,0.0
12/20/2021,12,20,18,15,0.0,277.32,3.09,0.0,0.0,0,0.0
12/20/2021,12,20,18,30,0.0,277.32,3.09,0.0,0.0,0,0.0
12/20/2021,12,20,18,45,0.0,277.32,3.09,0.0,0.0,0,0.0
12/20/2021,12,20,19,0,0.0,275.99,3.09,0.0,0.0,0,0.0
12/20/2021,12,20,19,15,0.0,275.99,3.09,0.0,0.0,0,0.0
12/20/2021,12,20,19,30,0.0,275.99,3.09,0.0,0.0,0,0.0
12/20/2021,12,20,19,45,0.0,275.99,3.09,0.0,0.0,0,0.0
12/20/2021,12,20,20,0,0.0,274.26,3.09,0.0,0.0,0,0.0
12/20/2021,12,20,20,15,0.0,274.26,3.09,0.0,0.0,0,0.0
12/20/2021,12,20,20,30,0.0,274.26,3.09,0.0,0.0,0,0.0
12/20/2021,12,20,20,45,0.0,274.26,3.09,0.0,0.0,0,0.0
12/20/2021,12,20,21,0,0.0,273.4,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,21,15,0.0,273.4,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,21,30,0.0,273.4,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,21,45,0.0,273.4,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,22,0,0.0,272.38,1.54,0.0,0.0,0,0.0
12/20/2021,12,20,22,15,0.0,272.38,1.54,0.0,0.0,0,0.0
12/20/2021,12,20,22,30,0.0,272.38,1.54,0.0,0.0,0,0.0
12/20/2021,12,20,22,45,0.0,272.38,1.54,0.0,0.0,0,0.0
12/20/2021,12,20,23,0,0.0,271.68,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,23,15,0.0,271.68,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,23,30,0.0,271.68,0.0,0.0,0.0,0,0.0
12/20/2021,12,20,23,45,0.0,271.68,0.0,0.0,0.0,0,0.0
12/21/2021,12,21,0,0,0.0,271.34,2.06,0.0,0.0,0,0.0
12/21/2021,12,21,0,15,0.0,271.34,2.06,0.0,0.0,0,0.0
12/21/2021,12,21,0,30,0.0,271.34,2.06,0.0,0.0,0,0.0
12/21/2021,12,21,0,45,0.0,271.34,2.06,0.0,0.0,0,0.0
12/21/2021,12,21,1,0,0.0,271.59,1.54,0.0,0.0,0,0.0
12/21/2021,12,21,1,15,0.0,271.59,1.54,0.0,0.0,0,0.0
12/21/2021,12,21,1,30,0.0,271.59,1.54,0.0,0.0,0,0.0
12/21/2021,12,21,1,45,0.0,271.59,1.54,0.0,0.0,0,0.0
12/21/2021,12,21,2,0,0.0,271.6,1.54,0.0,0.0,0,0.0
12/21/2021,12,21,2,15,0.0,271.6,1.54,0.0,0.0,0,0.0
12/21/2021,12,21,2,30,0.0,271.6,1.54,0.0,0.0,0,0.0
12/21/2021,12,21,2,45,0.0,271.6,1.54,0.0,0.0,0,0.0
12/21/2021,12,21,3,0,0.0,271.43,2.06,0.0,0.0,0,0.0
12/21/2021,12,21,3,15,0.0,271.43,2.06,0.0,0.0,0,0.0
12/21/2021,12,21,3,30,0.0,271.43,2.06,0.0,0.0,0,0.0
12/21/2021,12,21,3,45,0.0,271.43,2.06,0.0,0.0,0,0.0
12/21/2021,12,21,4,0,0.0,271.35,0.0,0.0,0.0,0,0.0
12/21/2021,12,21,4,15,0.0,271.35,0.0,0.0,0.0,0,0.0
12/21/2021,12,21,4,30,0.0,271.35,0.0,0.0,0.0,0,0.0
12/21/2021,12,21,4,45,0.0,271.35,0.0,0.0,0.0,0,0.0
12/21/2021,12,21,5,0,0.0,271.11,0.0,0.0,0.0,0,0.0
12/21/2021,12,21,5,15,0.0,271.11,0.0,0.0,0.0,0,0.0
12/21/2021,12,21,5,30,0.0,271.11,0.0,0.0,0.0,0,0.0
12/21/2021,12,21,5,45,0.0,271.11,0.0,0.0,0.0,0,0.0
12/21/2021,12,21,6,0,0.0,270.98,1.54,0.0,0.0,0,0.0
12/21/2021,12,21,6,15,0.0,270.98,1.54,0.0,0.0,0,0.0
12/21/2021,12,21,6,30,0.0,270.98,1.54,0.0,0.0,0,0.0
12/21/2021,12,21,6,45,0.0,270.98,1.54,0.0,0.0,0,0.0
12/21/2021,12,21,7,0,0.0,270.15,0.0,0.0,0.0,0,0.0
12/21/2021,12,21,7,15,0.0,270.15,0.0,0.0,0.0,0,0.0
12/21/2021,12,21,7,30,0.13,270.15,0.0,0.0,0.0,0,0.0
12/21/2021,12,21,7,45,1.5,270.15,0.0,0.0,0.0,0,0.0
12/21/2021,12,21,8,0,3.98,270.15,1.54,0.0,0.0,0,0.0
12/21/2021,12,21,8,15,9.4,270.15,1.54,0.0,0.0,0,0.0
12/21/2021,12,21,8,30,14.04,270.15,1.54,0.0,0.0,0,0.0
12/21/2021,12,21,8,45,20.66,270.15,1.54,0.0,0.0,0,0.0
12/21/2021,12,21,9,0,25.47,270.07,2.06,0.0,0.0,0,0.0
12/21/2021,12,21,9,15,30.1,270.07,2.06,0.0,0.0,0,0.0
12/21/2021,12,21,9,30,34.2,270.07,2.06,0.0,0.0,0,0.0
12/21/2021,12,21,9,45,38.0,270.07,2.06,0.0,0.0,0,0.0
12/21/2021,12,21,10,0,41.6,274.28,2.57,0.0,0.0,0,0.0
12/21/2021,12,21,10,15,44.87,274.28,2.57,0.0,0.0,0,0.0
12/21/2021,12,21,10,30,47.74,274.28,2.57,0.0,0.0,0,0.0
12/21/2021,12,21,10,45,50.5,274.28,2.57,0.0,0.0,0,0.0
12/21/2021,12,21,11,0,52.5,277.77,2.57,0.0,0.0,0,0.0
12/21/2021,12,21,11,15,54.61,277.77,2.57,0.0,0.0,0,0.0
12/21/2021,12,21,11,30,55.97,277.77,2.57,0.0,0.0,0,0.0
12/21/2021,12,21,11,45,56.9,277.77,2.57,0.0,0.0,0,0.0
12/21/2021,12,21,12,0,57.67,280.72,2.57,0.25,0.0,0,0.25
12/21/2021,12,21,12,15,57.9,280.72,2.57,0.25,0.0,0,0.25
12/21/2021,12,21,12,30,57.9,280.72,2.57,0.25,0.0,0,0.25
12/21/2021,12,21,12,45,57.9,280.72,2.57,0.25,0.0,0,0.25
12/21/2021,12,21,13,0,56.83,282.39,4.63,0.0,0.0,0,0.0
12/21/2021,12,21,13,15,55.1,282.39,4.63,0.0,0.0,0,0.0
12/21/2021,12,21,13,30,52.7,282.39,4.63,0.0,0.0,0,0.0
12/21/2021,12,21,13,45,48.9,282.39,4.63,0.0,0.0,0,0.0
12/21/2021,12,21,14,0,45.57,283.81,5.14,0.0,0.0,0,0.0
12/21/2021,12,21,14,15,42.17,283.81,5.14,0.0,0.0,0,0.0
12/21/2021,12,21,14,30,37.57,283.81,5.14,0.0,0.0,0,0.0
12/21/2021,12,21,14,45,31.99,283.81,5.14,0.0,0.0,0,0.0
12/21/2021,12,21,15,0,23.14,284.24,6.17,0.0,0.0,0,0.0
12/21/2021,12,21,15,15,14.62,284.24,6.17,0.0,0.0,0,0.0
12/21/2021,12,21,15,30,8.45,284.24,6.17,0.0,0.0,0,0.0
12/21/2021,12,21,15,45,4.14,284.24,6.17,0.0,0.0,0,0.0
12/21/2021,12,21,16,0,2.73,284.21,6.17,0.0,0.0,0,0.0
12/21/2021,12,21,16,15,1.88,284.21,6.17,0.0,0.0,0,0.0
12/21/2021,12,21,16,30,0.6,284.21,6.17,0.0,0.0,0,0.0
12/21/2021,12,21,16,45,0.0,284.21,6.17,0.0,0.0,0,0.0
12/21/2021,12,21,17,0,0.0,282.82,3.6,0.0,0.0,0,0.0
12/21/2021,12,21,17,15,0.0,282.82,3.6,0.0,0.0,0,0.0
12/21/2021,12,21,17,30,0.0,282.82,3.6,0.0,0.0,0,0.0
12/21/2021,12,21,17,45,0.0,282.82,3.6,0.0,0.0,0,0.0
12/21/2021,12,21,18,0,0.0,279.63,3.6,0.0,0.0,0,0.0
12/21/2021,12,21,18,15,0.0,279.63,3.6,0.0,0.0,0,0.0
12/21/2021,12,21,18,30,0.0,279.63,3.6,0.0,0.0,0,0.0
12/21/2021,12,21,18,45,0.0,279.63,3.6,0.0,0.0,0,0.0
12/21/2021,12,21,19,0,0.0,277.89,3.09,0.0,0.0,0,0.0
12/21/2021,12,21,19,15,0.0,277.89,3.09,0.0,0.0,0,0.0
12/21/2021,12,21,19,30,0.0,277.89,3.09,0.0,0.0,0,0.0
12/21/2021,12,21,19,45,0.0,277.89,3.09,0.0,0.0,0,0.0
12/21/2021,12,21,20,0,0.0,277.27,2.57,0.0,0.0,0,0.0
12/21/2021,12,21,20,15,0.0,277.27,2.57,0.0,0.0,0,0.0
12/21/2021,12,21,20,30,0.0,277.27,2.57,0.0,0.0,0,0.0
12/21/2021,12,21,20,45,0.0,277.27,2.57,0.0,0.0,0,0.0
12/21/2021,12,21,21,0,0.0,276.63,3.09,0.0,0.0,0,0.0
12/21/2021,12,21,21,15,0.0,276.63,3.09,0.0,0.0,0,0.0
12/21/2021,12,21,21,30,0.0,276.63,3.09,0.0,0.0,0,0.0
12/21/2021,12,21,21,45,0.0,276.63,3.09,0.0,0.0,0,0.0
12/21/2021,12,21,22,0,0.0,277.75,2.06,0.0,0.0,0,0.0
12/21/2021,12,21,22,15,0.0,277.75,2.06,0.0,0.0,0,0.0
12/21/2021,12,21,22,30,0.0,277.75,2.06,0.0,0.0,0,0.0
12/21/2021,12,21,22,45,0.0,277.75,2.06,0.0,0.0,0,0.0
12/21/2021,12,21,23,0,0.0,278.37,4.63,0.0,0.0,0,0.0
12/21/2021,12,21,23,15,0.0,278.37,4.63,0.0,0.0,0,0.0
12/21/2021,12,21,23,30,0.0,278.37,4.63,0.0,0.0,0,0.0
12/21/2021,12,21,23,45,0.0,278.37,4.63,0.0,0.0,0,0.0
12/22/2021,12,22,0,0,0.0,276.97,3.09,0.0,0.0,0,0.0
12/22/2021,12,22,0,15,0.0,276.97,3.09,0.0,0.0,0,0.0
12/22/2021,12,22,0,30,0.0,276.97,3.09,0.0,0.0,0,0.0
12/22/2021,12,22,0,45,0.0,276.97,3.09,0.0,0.0,0,0.0
12/22/2021,12,22,1,0,0.0,276.3,3.09,0.0,0.0,0,0.0
12/22/2021,12,22,1,15,0.0,276.3,3.09,0.0,0.0,0,0.0
12/22/2021,12,22,1,30,0.0,276.3,3.09,0.0,0.0,0,0.0
12/22/2021,12,22,1,45,0.0,276.3,3.09,0.0,0.0,0,0.0
12/22/2021,12,22,2,0,0.0,275.62,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,2,15,0.0,275.62,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,2,30,0.0,275.62,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,2,45,0.0,275.62,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,3,0,0.0,275.18,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,3,15,0.0,275.18,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,3,30,0.0,275.18,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,3,45,0.0,275.18,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,4,0,0.0,273.39,3.09,0.0,0.0,0,0.0
12/22/2021,12,22,4,15,0.0,273.39,3.09,0.0,0.0,0,0.0
12/22/2021,12,22,4,30,0.0,273.39,3.09,0.0,0.0,0,0.0
12/22/2021,12,22,4,45,0.0,273.39,3.09,0.0,0.0,0,0.0
12/22/2021,12,22,5,0,0.0,272.24,3.09,0.0,0.0,0,0.0
12/22/2021,12,22,5,15,0.0,272.24,3.09,0.0,0.0,0,0.0
12/22/2021,12,22,5,30,0.0,272.24,3.09,0.0,0.0,0,0.0
12/22/2021,12,22,5,45,0.0,272.24,3.09,0.0,0.0,0,0.0
12/22/2021,12,22,6,0,0.0,272.23,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,6,15,0.0,272.23,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,6,30,0.0,272.23,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,6,45,0.0,272.23,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,7,0,0.0,272.32,4.63,0.0,0.0,0,0.0
12/22/2021,12,22,7,15,0.0,272.32,4.63,0.0,0.0,0,0.0
12/22/2021,12,22,7,30,0.27,272.32,4.63,0.0,0.0,0,0.0
12/22/2021,12,22,7,45,1.87,272.32,4.63,0.0,0.0,0,0.0
12/22/2021,12,22,8,0,4.93,271.5,5.14,0.0,0.0,0,0.0
12/22/2021,12,22,8,15,9.73,271.5,5.14,0.0,0.0,0,0.0
12/22/2021,12,22,8,30,14.47,271.5,5.14,0.0,0.0,0,0.0
12/22/2021,12,22,8,45,20.46,271.5,5.14,0.0,0.0,0,0.0
12/22/2021,12,22,9,0,25.43,272.14,4.12,0.0,0.0,0,0.0
12/22/2021,12,22,9,15,30.2,272.14,4.12,0.0,0.0,0,0.0
12/22/2021,12,22,9,30,34.57,272.14,4.12,0.0,0.0,0,0.0
12/22/2021,12,22,9,45,38.93,272.14,4.12,0.0,0.0,0,0.0
12/22/2021,12,22,10,0,42.73,273.03,6.17,0.0,0.0,0,0.0
12/22/2021,12,22,10,15,46.23,273.03,6.17,0.0,0.0,0,0.0
12/22/2021,12,22,10,30,49.17,273.03,6.17,0.0,0.0,0,0.0
12/22/2021,12,22,10,45,52.3,273.03,6.17,0.0,0.0,0,0.0
12/22/2021,12,22,11,0,54.53,274.09,3.6,0.0,0.0,0,0.0
12/22/2021,12,22,11,15,56.59,274.09,3.6,0.0,0.0,0,0.0
12/22/2021,12,22,11,30,57.87,274.09,3.6,0.0,0.0,0,0.0
12/22/2021,12,22,11,45,58.6,274.09,3.6,0.0,0.0,0,0.0
12/22/2021,12,22,12,0,58.97,275.77,5.14,0.0,0.0,0,0.0
12/22/2021,12,22,12,15,59.6,275.77,5.14,0.0,0.0,0,0.0
12/22/2021,12,22,12,30,59.6,275.77,5.14,0.0,0.0,0,0.0
12/22/2021,12,22,12,45,59.57,275.77,5.14,0.0,0.0,0,0.0
12/22/2021,12,22,13,0,58.3,276.59,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,13,15,56.57,276.59,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,13,30,53.7,276.59,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,13,45,50.73,276.59,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,14,0,46.97,278.13,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,14,15,43.22,278.13,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,14,30,38.91,278.13,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,14,45,33.4,278.13,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,15,0,24.37,279.22,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,15,15,15.63,279.22,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,15,30,8.94,279.22,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,15,45,4.28,279.22,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,16,0,2.73,280.44,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,16,15,1.95,280.44,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,16,30,0.23,280.44,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,16,45,0.0,280.44,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,17,0,0.0,279.56,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,17,15,0.0,279.56,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,17,30,0.0,279.56,2.57,0.0,0.0,0,0.0
12/22/2021,12,22,17,45,0.0,279.56,2.57,0.0,0.0,0,0.0
