Time,PCS_AC_Power,PV_Power,Battery_Power,Microgrid_Net_Power,Microgrid_Total_Load
"7/24/22, 1:30:00 PM CDT",-75.87333,79.9,0,-71.9765,3.969905
"7/24/22, 1:45:00 PM CDT",-77.06333,81.34,0,-73.039,4.044068
"7/24/22, 2:00:00 PM CDT",-74.15334,78.12334,0,-69.6412,4.194112
"7/24/22, 2:15:00 PM CDT",-70.70333,74.65667,0,-67.37507,3.94741
"7/24/22, 2:30:00 PM CDT",-67.56,71.21,0,-63.77804,3.944027
"7/24/22, 2:45:00 PM CDT",-67.81,71.45667,0,-64.0575,3.758902
"7/24/22, 3:00:00 PM CDT",-67.08,70.65,0,-63.12781,3.991407
"7/24/22, 3:15:00 PM CDT",-64.59666,67.97334,0,-60.47155,3.855641
"7/24/22, 3:30:00 PM CDT",-65.34,69.00333,0,-61.30163,4.102092
"7/24/22, 3:45:00 PM CDT",-61.92,65.51334,0,-58.0145,3.802164
"7/24/22, 4:00:00 PM CDT",-58.77,62.22,0,-55.35824,3.371763
"7/24/22, 4:15:00 PM CDT",-55.45667,58.17,0,-51.93553,3.546721
"7/24/22, 4:30:00 PM CDT",-50.33333,53.19667,0,-46.57596,3.707116
"7/24/22, 4:45:00 PM CDT",-43.31333,45.61666,0,-39.78865,3.392228
"7/24/22, 5:00:00 PM CDT",-44.29333,46.72667,0,-40.38354,3.93023
"7/24/22, 5:15:00 PM CDT",-38.14667,40.33,0,-34.47335,3.719206
"7/24/22, 5:30:00 PM CDT",-29.53333,31.20333,0,-25.94839,3.547315
"7/24/22, 5:45:00 PM CDT",-23.65333,25.07333,0,-20.0465,3.573236
"7/24/22, 6:00:00 PM CDT",-20.06667,21.26667,0,-17.45665,2.476687
"7/24/22, 6:15:00 PM CDT",-16.26667,17.35667,0,-13.61336,2.639452
"7/24/22, 6:30:00 PM CDT",-5.743333,6.616667,0,-3.859886,1.822797
"7/24/22, 6:45:00 PM CDT",-3.713333,4.5,0,-2.033703,1.67963
"7/24/22, 7:00:00 PM CDT",-4.3,4.5,0,-2.033703,2.266297
"7/24/22, 7:15:00 PM CDT",-3.233333,3.833333,0,-0.1826183,3.050715
"7/24/22, 7:30:00 PM CDT",-0.9266666,1.8,0,0.9296929,1.82233
"7/24/22, 7:45:00 PM CDT",0.7666667,0.5,0,3.029803,2.229803
"7/24/22, 8:00:00 PM CDT",0.8,0.5,0,3.029803,2.229803
"7/24/22, 8:15:00 PM CDT",0.8,0.5,0,3.029803,2.229803
"7/24/22, 8:30:00 PM CDT",0.8,0.5,0,3.029803,2.229803
"7/24/22, 8:45:00 PM CDT",0.8,0.5,0,3.029803,2.229803
"7/24/22, 9:00:00 PM CDT",0.8,0.5,0,3.029803,2.229803
"7/24/22, 9:15:00 PM CDT",0.8,0.5,0,3.029803,2.229803
"7/24/22, 9:30:00 PM CDT",0.8,0.5,0,3.029803,2.229803
"7/24/22, 9:45:00 PM CDT",0.8,0.5,0,3.029803,2.229803
"7/24/22, 10:00:00 PM CDT",0.8,0.5,0,3.029803,2.229803
"7/24/22, 10:15:00 PM CDT",0.8,0.5,0,3.029803,2.229803
"7/24/22, 10:30:00 PM CDT",0.8,0.5,0,3.029803,2.229803
"7/24/22, 10:45:00 PM CDT",0.8,0.5,0,3.029803,2.229803
"7/24/22, 11:00:00 PM CDT",0.8,0.5,0,3.029803,2.229803
"7/24/22, 11:15:00 PM CDT",0.8,0.5,0,3.029803,2.229803
"7/24/22, 11:30:00 PM CDT",0.8,0.5,0,3.029803,2.229803
"7/24/22, 11:45:00 PM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 12:00:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 12:15:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 12:30:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 12:45:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 1:00:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 1:15:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 1:30:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 1:45:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 2:00:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 2:15:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 2:30:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 2:45:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 3:00:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 3:15:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 3:30:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 3:45:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 4:00:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 4:15:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 4:30:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 4:45:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 5:00:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 5:15:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 5:30:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 5:45:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 6:00:00 AM CDT",0.8,0.5,0,3.029803,2.229803
"7/25/22, 6:15:00 AM CDT",0.5066667,0.5,0,3.029803,2.379803
"7/25/22, 6:30:00 AM CDT",-0.5333334,1.1,0,1.460946,2.027353
"7/25/22, 6:45:00 AM CDT",-2.053333,3.133333,0,-0.0415041,2.011133
"7/25/22, 7:00:00 AM CDT",-2.2,2.7,0,0.390139,2.554169
"7/25/22, 7:15:00 AM CDT",-3.886667,4.466667,0,-1.568857,2.386853
"7/25/22, 7:30:00 AM CDT",-8.5,9.406667,0,-6.283728,2.279085
"7/25/22, 7:45:00 AM CDT",-4.666667,5.533333,0,-2.10011,2.533483
"7/25/22, 8:00:00 AM CDT",-4.333333,4.633333,0,-2.10011,2.166817
"7/25/22, 8:15:00 AM CDT",-5.533333,6.5,0,-3.693869,1.806131
"7/25/22, 8:30:00 AM CDT",-7.783333,8.716667,0,-5.686069,2.064191
"7/25/22, 8:45:00 AM CDT",-3.9,4.733333,0,-1.70167,2.231663
"7/25/22, 9:00:00 AM CDT",-2.4,3.5,0,-0.9684302,1.43157
"7/25/22, 9:15:00 AM CDT",-2.4,3.5,0,0.1383472,2.610288
"7/25/22, 9:30:00 AM CDT",-2.053333,2.5,0,0.2102877,2.184317
"7/25/22, 9:45:00 AM CDT",-1.7,2.5,0,0.1743174,1.874317
"7/25/22, 10:00:00 AM CDT",-2.9,3.8,0,-0.6391639,2.260836
"7/25/22, 10:15:00 AM CDT",-5.206667,6,0,-3.29543,1.937644
"7/25/22, 10:30:00 AM CDT",-8.873334,9.5,0,-5.885288,2.918045
"7/25/22, 10:45:00 AM CDT",-10.1,10.5,0,-6.748575,3.351426
"7/25/22, 11:00:00 AM CDT",-10.2,11.2,0,-8.010301,2.156366
"7/25/22, 11:15:00 AM CDT",-11.66667,12.4,0,-8.773977,2.89269
"7/25/22, 11:30:00 AM CDT",-14.76667,16,0,-12.52595,2.207381
"7/25/22, 11:45:00 AM CDT",-14.43333,15.4,0,-10.9986,3.434734
"7/25/22, 12:00:00 PM CDT",-13.68333,14.86667,0,-10.9986,2.614734
"7/25/22, 12:15:00 PM CDT",-19.23667,20.51,0,-15.27906,3.987086
"7/25/22, 12:30:00 PM CDT",-35.23667,37.25333,0,-30.70477,4.566909
"7/25/22, 12:45:00 PM CDT",-41.07667,43.17,0,-35.27023,5.723105
"7/25/22, 1:00:00 PM CDT",-34.18333,36.15333,0,-27.06901,7.154326
"7/25/22, 1:15:00 PM CDT",-32.87,34.59,0,-25.72427,7.032394
"7/25/22, 1:30:00 PM CDT",-37.2,39.04667,0,-29.82211,7.205767
"7/25/22, 1:45:00 PM CDT",-32.46666,34.26667,0,-26.0231,6.443563
"7/25/22, 2:00:00 PM CDT",-38.42333,40.64667,0,-31.55145,6.605601
"7/25/22, 2:15:00 PM CDT",-49.52333,52.19333,0,-43.11174,6.809248
"7/25/22, 2:30:00 PM CDT",-50.6,53.37333,0,-44.17148,6.88524
"7/25/22, 2:45:00 PM CDT",-60.63667,63.94667,0,-52.99527,7.023861
"7/25/22, 3:00:00 PM CDT",-60.57,67.01,0,-55.66813,4.071299
"7/25/22, 3:15:00 PM CDT",-62.54,66.43667,0,-54.49218,7.167316
"7/25/22, 3:30:00 PM CDT",-53.83667,56.64,0,-47.07677,7.109642
"7/25/22, 3:45:00 PM CDT",-39.14333,41.42,0,-33.37764,5.981322
"7/25/22, 4:00:00 PM CDT",-39.78667,42.03333,0,-33.41637,6.400932
"7/25/22, 4:15:00 PM CDT",-62.66667,66.06,0,-57.14015,5.21601
"7/25/22, 4:30:00 PM CDT",-53.69667,56.49,0,-49.15475,4.724424
"7/25/22, 4:45:00 PM CDT",-34.18,36.11666,0,-31.60679,2.804682
"7/25/22, 5:00:00 PM CDT",-23.91667,25.38333,0,-21.83948,2.080516
"7/25/22, 5:15:00 PM CDT",-22.39333,23.78667,0,-20.0465,2.280422
"7/25/22, 5:30:00 PM CDT",-17.57667,18.83333,0,-14.91106,2.665608
"7/25/22, 5:45:00 PM CDT",-14.56667,15.54333,0,-11.26423,3.30244
"7/25/22, 6:00:00 PM CDT",-13.4,14.63333,0,-10.53375,2.799839
"7/25/22, 6:15:00 PM CDT",-12.4,13.5,0,-9.006401,3.393599
"7/25/22, 6:30:00 PM CDT",-11.16667,11.86667,0,-9.006401,2.193599
"7/25/22, 6:45:00 PM CDT",-11.55,12.73333,0,-9.604061,1.945939
"7/25/22, 7:00:00 PM CDT",-9.04,10.1,0,-7.213422,1.760172
"7/25/22, 7:15:00 PM CDT",-5.733333,6.63,0,-3.959496,1.740764
"7/25/22, 7:30:00 PM CDT",-2.953333,3.566667,0,-1.03207,1.789146
"7/25/22, 7:45:00 PM CDT",-1.44,2.16,0,0.6917358,2.132432
"7/25/22, 8:00:00 PM CDT",-0.1,0.7,0,2.49855,2.59855
"7/25/22, 8:15:00 PM CDT",0,0.5,0,3.029803,3.029803
"7/25/22, 8:30:00 PM CDT",0.5666667,0.5,0,3.029803,2.463136
"7/25/22, 8:45:00 PM CDT",1,0.5,0,3.029803,2.029803
"7/25/22, 9:00:00 PM CDT",1,0.5,0,3.029803,2.029803
"7/25/22, 9:15:00 PM CDT",1,0.5,0,3.029803,2.029803
"7/25/22, 9:30:00 PM CDT",1,0.5,0,3.029803,2.029803
"7/25/22, 9:45:00 PM CDT",1,0.5,0,3.029803,2.029803
"7/25/22, 10:00:00 PM CDT",1,0.5,0,3.029803,2.029803
"7/25/22, 10:15:00 PM CDT",1,0.5,0,3.029803,2.029803
"7/25/22, 10:30:00 PM CDT",1,0.5,0,3.029803,2.029803
"7/25/22, 10:45:00 PM CDT",1,0.5,0,3.029803,2.029803
"7/25/22, 11:00:00 PM CDT",1,0.5,0,3.029803,2.029803
"7/25/22, 11:15:00 PM CDT",1,0.5,0,3.029803,2.029803
"7/25/22, 11:30:00 PM CDT",1,0.5,0,3.029803,2.029803
"7/25/22, 11:45:00 PM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 12:00:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 12:15:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 12:30:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 12:45:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 1:00:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 1:15:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 1:30:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 1:45:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 2:00:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 2:15:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 2:30:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 2:45:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 3:00:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 3:15:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 3:30:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 3:45:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 4:00:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 4:15:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 4:30:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 4:45:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 5:00:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 5:15:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 5:30:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 5:45:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 6:00:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 6:15:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 6:30:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 6:45:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 7:00:00 AM CDT",1,0.5,0,3.029803,2.029803
"7/26/22, 7:15:00 AM CDT",0.2666667,0.5,0,3.029803,2.763136
"7/26/22, 7:30:00 AM CDT",0,0.5,0,2.89699,2.89699
"7/26/22, 7:45:00 AM CDT",-0.8333333,1.333333,0,1.037604,1.837604
"7/26/22, 8:00:00 AM CDT",-1,1.5,0,0.7498416,1.749842
"7/26/22, 8:15:00 AM CDT",-1,1.9,0,0.6059606,1.641931
"7/26/22, 8:30:00 AM CDT",-1,1.5,0,1.037604,2.037604
"7/26/22, 8:45:00 AM CDT",-1.16,1.8,0,0.7138714,1.877205
"7/26/22, 9:00:00 AM CDT",-0.5633333,1.38,0,1.045905,1.642571
"7/26/22, 9:15:00 AM CDT",-0.6866667,1.42,0,1.001634,1.688997
"7/26/22, 9:30:00 AM CDT",-1.733333,2.5,0,0.1383472,1.874318
"7/26/22, 9:45:00 AM CDT",-2.4,3.2,0,-0.3071307,2.059536
"7/26/22, 10:00:00 AM CDT",-4.973333,5.913333,0,-3.561056,1.37561
"7/26/22, 10:15:00 AM CDT",-4.633333,5.533333,0,-2.69777,1.835823
"7/26/22, 10:30:00 AM CDT",-8.693334,9.626667,0,-6.217321,2.505752
"7/26/22, 10:45:00 AM CDT",-5.98,6.8,0,-3.893089,2.060504
"7/26/22, 11:00:00 AM CDT",-3.966667,5,0,-2.232923,1.80041
"7/26/22, 11:15:00 AM CDT",-14.62,15.71,0,-12.63663,2.07713
"7/26/22, 11:30:00 AM CDT",-11.79,12.82667,0,-9.692602,1.91996
"7/26/22, 11:45:00 AM CDT",-33.11666,35.27667,0,-29.33237,2.867903
"7/26/22, 12:00:00 PM CDT",-27.02333,28.72333,0,-25.07404,2.089469
"7/26/22, 12:15:00 PM CDT",-40.01667,43.01,0,-35.95643,2.95735
"7/26/22, 12:30:00 PM CDT",-29.96333,31.65333,0,-26.16145,3.816517
"7/26/22, 12:45:00 PM CDT",-65.62334,68.6,0,-62.98116,4.478899
"7/26/22, 1:00:00 PM CDT",-74.92,79.09333,0,-71.20452,5.399519
"7/26/22, 1:15:00 PM CDT",-80.99,85.52666,0,-76.78268,4.514499
"7/26/22, 1:30:00 PM CDT",-78.48666,82.58667,0,-72.30576,6.105409
"7/26/22, 1:45:00 PM CDT",-79.50667,83.98666,0,-74.46397,5.247368
"7/26/22, 2:00:00 PM CDT",-76.54333,80.86667,0,-70.30803,5.481116
"7/26/22, 2:15:00 PM CDT",-67.31,71.3,0,-61.14391,4.531564
"7/26/22, 2:30:00 PM CDT",-74.70667,78.77666,0,-69.07951,5.209947
"7/26/22, 2:45:00 PM CDT",-71.85333,75.65667,0,-66.17976,5.504276
"7/26/22, 3:00:00 PM CDT",-71.64,75.07,0,-63.39621,6.663755
"7/26/22, 3:15:00 PM CDT",-68.58333,72.19,0,-65.47971,2.297034
"7/26/22, 3:30:00 PM CDT",-66.96333,70.65667,0,-62.96456,3.566617
"7/26/22, 3:45:00 PM CDT",-56.35,59.64,0,-53.65933,2.880695
"7/26/22, 4:00:00 PM CDT",-61.4,64.66666,0,-57.91212,7.03
"7/26/22, 4:15:00 PM CDT",-62.85,65.72334,0,-58.50702,4.260179
"7/26/22, 4:30:00 PM CDT",-40.9,43.06333,0,-38.03717,2.693526
"7/26/22, 4:45:00 PM CDT",-17.16667,18.73333,0,-14.06991,3.030093
"7/26/22, 5:00:00 PM CDT",-22.55667,23.91333,0,-20.11845,2.274618
"7/26/22, 5:15:00 PM CDT",-23.38667,24.64667,0,-20.6414,2.331027
"7/26/22, 5:30:00 PM CDT",-15.06667,16.23333,0,-13.3505,1.682832
"7/26/22, 5:45:00 PM CDT",-15.60333,16.67667,0,-13.09041,2.49349
"7/26/22, 6:00:00 PM CDT",-17.35,18.71667,0,-14.78378,2.754671
"7/26/22, 6:15:00 PM CDT",-19.42,20.63,0,-16.62103,2.685201
"7/26/22, 6:30:00 PM CDT",-13.65667,14.84667,0,-10.17958,3.644445
"7/26/22, 6:45:00 PM CDT",-6.153333,7.11,0,-3.494649,2.788424
"7/26/22, 7:00:00 PM CDT",-5.866667,6.766666,0,-4.557156,1.309511
"7/26/22, 7:15:00 PM CDT",-2.946666,3.886667,0,-1.347501,1.665832
"7/26/22, 7:30:00 PM CDT",-0.2,1.076667,0,1.70167,1.80206
"7/26/22, 7:45:00 PM CDT",0,1.1,0,2.033703,2.033703
"7/26/22, 8:00:00 PM CDT",0.1066667,0.5133333,0,2.033703,1.927037
"7/26/22, 8:15:00 PM CDT",0.8,0,0,2.033703,1.233703
"7/26/22, 8:30:00 PM CDT",0.8,0,0,2.033703,1.233703
"7/26/22, 8:45:00 PM CDT",0.8,0,0,3.69387,2.827463
"7/26/22, 9:00:00 PM CDT",0.8,0,0,4.025903,3.225903
"7/26/22, 9:15:00 PM CDT",0.8,0,0,4.025903,3.225903
"7/26/22, 9:30:00 PM CDT",0.8,0,0,4.025903,3.225903
"7/26/22, 9:45:00 PM CDT",0.8,0,0,4.025903,3.225903
"7/26/22, 10:00:00 PM CDT",0.8,0,0,4.025903,3.225903
"7/26/22, 10:15:00 PM CDT",0.8,0,0,4.025903,3.225903
"7/26/22, 10:30:00 PM CDT",0.8,0,0,4.025903,3.225903
"7/26/22, 10:45:00 PM CDT",0.8,0,0,4.025903,3.225903
"7/26/22, 11:00:00 PM CDT",0.8,0,0,4.025903,3.225903
"7/26/22, 11:15:00 PM CDT",0.8,0,0,4.025903,3.225903
"7/26/22, 11:30:00 PM CDT",0.8,0,0,4.025903,3.225903
"7/26/22, 11:45:00 PM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 12:00:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 12:15:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 12:30:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 12:45:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 1:00:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 1:15:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 1:30:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 1:45:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 2:00:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 2:15:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 2:30:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 2:45:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 3:00:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 3:15:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 3:30:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 3:45:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 4:00:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 4:15:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 4:30:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 4:45:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 5:00:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 5:15:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 5:30:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 5:45:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 6:00:00 AM CDT",0.8,0,0,4.025903,3.225903
"7/27/22, 6:15:00 AM CDT",0.8,0,0,3.760276,2.960276
"7/27/22, 6:30:00 AM CDT",0.8,0,0,2.830583,2.09699
"7/27/22, 6:45:00 AM CDT",0.5,0.2333333,0,2.830583,2.29751
"7/27/22, 7:00:00 AM CDT",0.4666667,0.2666667,0,2.166517,1.666517
"7/27/22, 7:15:00 AM CDT",-0.5333334,1.233333,0,1.654632,2.049748
"7/27/22, 7:30:00 AM CDT",-3.68,4.436666,0,-1.635264,2.044997
"7/27/22, 7:45:00 AM CDT",-9.440001,10.48,0,-6.947794,2.432466
"7/27/22, 8:00:00 AM CDT",-8.873333,9.753333,0,-6.416542,2.559865
"7/27/22, 8:15:00 AM CDT",-16.43667,17.19333,0,-13.72957,2.587529
"7/27/22, 8:30:00 AM CDT",-19.47333,20.76667,0,-15.97633,2.608999
"7/27/22, 8:45:00 AM CDT",-11.36333,12.43,0,-8.643931,2.888975
"7/27/22, 9:00:00 AM CDT",-25.23333,26.97667,0,-23.74314,3.19529
"7/27/22, 9:15:00 AM CDT",-20.88333,22.56333,0,-18.60216,1.491999
"7/27/22, 9:30:00 AM CDT",-30.04333,31.84667,0,-26.30256,4.456852
"7/27/22, 9:45:00 AM CDT",-41.97667,43.59333,0,-39.47875,2.524336
"7/27/22, 10:00:00 AM CDT",-56.80667,59.83333,0,-53.96093,2.030511
"7/27/22, 10:15:00 AM CDT",-46.64333,49.15,0,-46.47635,1.485174
"7/27/22, 10:30:00 AM CDT",-59.78333,63.12667,0,-56.19939,1.960142
"7/27/22, 10:45:00 AM CDT",-63.19333,66.39667,0,-59.40904,3.717885
"7/27/22, 11:00:00 AM CDT",-64.44666,67.79,0,-60.9696,3.423605
"7/27/22, 11:15:00 AM CDT",-66.96667,70.53333,0,-63.06141,3.872192
"7/27/22, 11:30:00 AM CDT",-69.03667,72.72666,0,-65.54059,3.53288
"7/27/22, 11:45:00 AM CDT",-70.83334,74.83333,0,-67.06241,3.704521
"7/27/22, 12:00:00 PM CDT",-72.33334,76.53333,0,-68.19132,4.208679
"7/27/22, 12:15:00 PM CDT",-73.81333,78.02666,0,-68.02254,5.68517
"7/27/22, 12:30:00 PM CDT",-76.34333,80.69667,0,-71.14365,5.26661
"7/27/22, 12:45:00 PM CDT",-75.5,80,0,-71.17962,4.353713
"7/27/22, 1:00:00 PM CDT",-76.53333,80.88,0,-71.57806,4.955275
"7/27/22, 1:15:00 PM CDT",-76.9,80.93333,0,-71.17962,5.753715
"7/27/22, 1:30:00 PM CDT",-76.56,80.64,0,-71.17962,5.417048
"7/27/22, 1:45:00 PM CDT",-76.5,81,0,-71.17962,5.287048
"7/27/22, 2:00:00 PM CDT",-69.10667,72.88333,0,-63.22189,5.904043
"7/27/22, 2:15:00 PM CDT",-38.23667,40.49667,0,-33.35273,5.103402
"7/27/22, 2:30:00 PM CDT",-67.87666,71.90334,0,-61.77755,5.173264
"7/27/22, 2:45:00 PM CDT",-69.54333,74.49,0,-66.96556,3.372571
"7/27/22, 3:00:00 PM CDT",-70.91666,74.73,0,-67.04857,3.787398
"7/27/22, 3:15:00 PM CDT",-62.24333,66.05334,0,-58.17775,3.735676
"7/27/22, 3:30:00 PM CDT",-64.65334,68.28333,0,-61.82458,3.731127
"7/27/22, 3:45:00 PM CDT",-64.86667,68.5,0,-60.93639,3.996677
"7/27/22, 4:00:00 PM CDT",-28.46333,30.07,0,-25.53335,5.601827
"7/27/22, 4:15:00 PM CDT",-47.79667,50.28667,0,-45.52452,3.510969
"7/27/22, 4:30:00 PM CDT",-58.67,61.86666,0,-55.95589,2.534625
"7/27/22, 4:45:00 PM CDT",-37.06,39.25,0,-34.18282,2.991982
"7/27/22, 5:00:00 PM CDT",-18.28333,20.49667,0,-14.94703,2.823771
"7/27/22, 5:15:00 PM CDT",-15.1,16,0,-12.39037,2.70699
"7/27/22, 5:30:00 PM CDT",-18.26667,19.26,0,-14.80591,3.510707
"7/27/22, 5:45:00 PM CDT",-24.48667,26.10333,0,-20.79358,3.736811
"7/27/22, 6:00:00 PM CDT",-21.35,22.73,0,-17.78315,3.615248
"7/27/22, 6:15:00 PM CDT",-15.48333,16.55333,0,-12.45125,2.935421
"7/27/22, 6:30:00 PM CDT",-8.786667,9.5,0,-6.748575,2.030645
"7/27/22, 6:45:00 PM CDT",-6.733334,7,0,-5.022002,1.677998
"7/27/22, 7:00:00 PM CDT",-5.133334,6.013333,0,-3.428243,1.704831
"7/27/22, 7:15:00 PM CDT",-1.696667,2.533333,0,0.0719405,1.754884
"7/27/22, 7:30:00 PM CDT",-0.2333333,0.9,0,1.30323,1.60297
"7/27/22, 7:45:00 PM CDT",-0.14,0.9,0,1.369637,1.536044
"7/27/22, 8:00:00 PM CDT",0.7,0.9,0,3.029803,2.329803
"7/27/22, 8:15:00 PM CDT",0.7,0.9,0,2.29933,1.665737
"7/27/22, 8:30:00 PM CDT",0.7,0.9,0,3.029803,2.329803
"7/27/22, 8:45:00 PM CDT",0.7,0.9,0,3.029803,2.329803
"7/27/22, 9:00:00 PM CDT",0.7,0.9,0,3.029803,2.329803
"7/27/22, 9:15:00 PM CDT",0.7,0.9,0,3.029803,2.329803
"7/27/22, 9:30:00 PM CDT",0.7,0.9,0,3.029803,2.329803
"7/27/22, 9:45:00 PM CDT",0.7,0.9,0,3.029803,2.329803
"7/27/22, 10:00:00 PM CDT",0.7,0.9,0,3.029803,2.329803
"7/27/22, 10:15:00 PM CDT",0.7,0.9,0,3.029803,2.329803
"7/27/22, 10:30:00 PM CDT",0.7,0.9,0,3.029803,2.329803
"7/27/22, 10:45:00 PM CDT",0.7,0.9,0,3.029803,2.329803
"7/27/22, 11:00:00 PM CDT",0.7,0.9,0,3.029803,2.329803
"7/27/22, 11:15:00 PM CDT",0.7,0.9,0,3.029803,2.329803
"7/27/22, 11:30:00 PM CDT",0.7,0.9,0,3.029803,2.329803
"7/27/22, 11:45:00 PM CDT",0.7,0.9,0,3.029803,2.329803
"7/28/22, 12:00:00 AM CDT",0.7,0.9,0,3.029803,2.329803
"7/28/22, 12:15:00 AM CDT",0.7,0.9,0,3.029803,2.329803
"7/28/22, 12:30:00 AM CDT",0.7,0.9,0,3.029803,2.329803
"7/28/22, 12:45:00 AM CDT",0.7,0.9,0,3.029803,2.329803
"7/28/22, 1:00:00 AM CDT",0.7,0.9,0,3.029803,2.329803
"7/28/22, 1:15:00 AM CDT",0.7,0.9,0,3.029803,2.329803
"7/28/22, 1:30:00 AM CDT",0.7,0.9,0,3.029803,2.329803
"7/28/22, 1:45:00 AM CDT",0.7,0.9,0,3.029803,2.329803
